Age,Total_Score,Study_Hours_per_Week,Sleep_Hours_per_Night,id,cluster,Academic_risk,Gender,Family_Income_Level
19.0,76.6,24.2,6.7,2332.0,cluster_0,Medium,Male,Low
23.0,55.0,15.0,8.8,2333.0,cluster_1,High,Male,High
20.0,89.7,19.0,4.4,2334.0,cluster_2,Low,Male,Medium
20.0,50.5,22.4,8.7,2335.0,cluster_1,High,Male,Medium
18.0,93.1,11.2,4.8,2336.0,cluster_2,Low,Female,Low
23.0,97.1,8.8,5.4,2337.0,cluster_2,Low,Male,Low
18.0,54.3,27.5,5.1,2338.0,cluster_1,High,Male,Medium
24.0,64.0,26.6,8.8,2339.0,cluster_1,High,Female,Medium
18.0,87.1,25.9,5.3,2340.0,cluster_2,Low,Male,High
23.0,77.0,25.5,4.6,2341.0,cluster_0,Medium,Female,Medium
19.0,97.5,23.2,8.0,2342.0,cluster_2,Low,Female,Medium
21.0,69.5,26.9,6.6,2343.0,cluster_0,Medium,Female,Medium
23.0,51.0,16.3,8.1,2344.0,cluster_1,High,Female,Medium
18.0,89.5,20.0,8.9,2345.0,cluster_2,Low,Female,Low
23.0,61.5,26.7,8.8,2346.0,cluster_1,High,Male,Medium
19.0,86.9,19.4,5.5,2347.0,cluster_2,Low,Female,Medium
21.0,95.2,29.0,6.8,2348.0,cluster_2,Low,Male,Low
23.0,81.3,8.4,5.8,2349.0,cluster_0,Medium,Female,High
22.0,77.6,6.5,4.4,2350.0,cluster_0,Medium,Female,Medium
23.0,79.9,10.6,6.7,2351.0,cluster_0,Medium,Female,Low
22.0,56.1,6.2,4.7,2352.0,cluster_1,High,Female,Medium
22.0,84.2,16.7,5.9,2353.0,cluster_2,Low,Male,Low
18.0,85.5,17.8,4.1,2354.0,cluster_2,Low,Male,Low
24.0,59.8,7.9,6.5,2355.0,cluster_1,High,Male,Medium
22.0,72.2,24.8,5.9,2356.0,cluster_0,Medium,Male,Low
22.0,71.1,12.6,4.3,2357.0,cluster_0,Medium,Male,Medium
23.0,87.5,27.8,8.4,2358.0,cluster_2,Low,Male,Low
22.0,83.3,26.0,7.1,2359.0,cluster_0,Medium,Male,Medium
24.0,82.6,6.3,8.6,2360.0,cluster_0,Medium,Male,Medium
23.0,63.1,20.7,6.9,2361.0,cluster_1,High,Male,High
24.0,51.5,7.0,8.9,2362.0,cluster_1,High,Male,High
24.0,99.3,15.5,4.1,2363.0,cluster_2,Low,Female,High
20.0,65.5,19.8,4.1,2364.0,cluster_1,High,Male,Low
23.0,80.3,8.5,5.6,2365.0,cluster_0,Medium,Female,Medium
23.0,50.6,12.5,5.7,2366.0,cluster_1,High,Female,Medium
18.0,61.5,26.9,4.3,2367.0,cluster_1,High,Male,Low
20.0,66.6,12.0,5.7,2368.0,cluster_1,High,Female,Low
23.0,94.9,16.3,4.7,2369.0,cluster_2,Low,Female,Low
23.0,91.8,6.2,6.4,2370.0,cluster_2,Low,Male,Medium
20.0,58.5,26.7,7.5,2371.0,cluster_1,High,Male,High
24.0,61.6,24.8,6.7,2372.0,cluster_1,High,Female,High
18.0,75.0,7.4,7.8,2373.0,cluster_0,Medium,Female,Medium
20.0,87.6,21.3,7.0,2374.0,cluster_2,Low,Female,Low
21.0,64.4,5.3,7.4,2375.0,cluster_1,High,Male,High
20.0,62.7,29.6,5.5,2376.0,cluster_1,High,Male,Low
24.0,60.7,10.5,7.8,2377.0,cluster_1,High,Female,Low
20.0,58.4,15.5,8.5,2378.0,cluster_1,High,Male,Low
24.0,64.1,12.9,8.4,2379.0,cluster_1,High,Male,Medium
23.0,76.9,29.0,7.4,2380.0,cluster_0,Medium,Female,Medium
18.0,90.2,17.0,8.9,2381.0,cluster_2,Low,Male,Low
20.0,93.9,8.3,8.9,2382.0,cluster_2,Low,Female,Medium
22.0,83.2,13.4,6.7,2383.0,cluster_0,Medium,Female,Low
19.0,74.2,22.7,7.3,2384.0,cluster_0,Medium,Male,Low
21.0,97.9,17.2,4.8,2385.0,cluster_2,Low,Male,Low
19.0,57.9,14.3,4.1,2386.0,cluster_1,High,Female,Low
22.0,59.9,11.9,8.1,2387.0,cluster_1,High,Male,Medium
21.0,93.5,21.9,7.6,2388.0,cluster_2,Low,Female,Low
19.0,88.5,14.1,6.9,2389.0,cluster_2,Low,Female,High
20.0,85.2,13.7,4.8,2390.0,cluster_2,Low,Male,Medium
22.0,92.9,26.3,4.5,2391.0,cluster_2,Low,Female,High
24.0,94.1,15.1,7.5,2392.0,cluster_2,Low,Female,Low
19.0,94.7,27.7,5.6,2393.0,cluster_2,Low,Male,Low
22.0,94.8,16.2,8.1,2394.0,cluster_2,Low,Male,Low
23.0,73.1,16.2,6.5,2395.0,cluster_0,Medium,Male,Medium
21.0,53.5,13.1,6.9,2396.0,cluster_1,High,Male,Low
20.0,98.8,14.1,7.2,2397.0,cluster_2,Low,Male,Medium
23.0,60.9,23.2,6.3,2398.0,cluster_1,High,Female,Medium
21.0,66.6,14.5,8.0,2399.0,cluster_1,High,Female,Medium
20.0,74.4,12.1,8.7,2400.0,cluster_0,Medium,Female,High
23.0,54.6,19.3,6.7,2401.0,cluster_1,High,Female,High
24.0,86.9,29.2,7.5,2402.0,cluster_2,Low,Male,High
21.0,98.6,24.9,7.0,2403.0,cluster_2,Low,Male,Medium
22.0,58.3,8.9,5.9,2404.0,cluster_1,High,Female,High
22.0,84.4,10.6,7.9,2405.0,cluster_2,Low,Female,Medium
18.0,59.2,19.4,8.0,2406.0,cluster_1,High,Female,High
24.0,60.5,22.8,6.1,2407.0,cluster_1,High,Male,Low
22.0,58.0,22.0,5.2,2408.0,cluster_1,High,Male,High
24.0,79.0,27.0,7.8,2409.0,cluster_0,Medium,Male,Low
18.0,56.1,21.9,8.3,2410.0,cluster_1,High,Female,Medium
24.0,74.8,11.3,5.2,2411.0,cluster_0,Medium,Female,Medium
22.0,95.6,18.1,8.0,2412.0,cluster_2,Low,Female,Low
20.0,50.2,27.9,7.6,2413.0,cluster_1,High,Female,Medium
24.0,51.2,9.5,8.9,2414.0,cluster_1,High,Female,High
20.0,93.3,26.1,5.5,2415.0,cluster_2,Low,Male,Low
18.0,77.8,12.3,7.7,2416.0,cluster_0,Medium,Female,Low
18.0,62.7,22.2,4.2,2417.0,cluster_1,High,Female,Medium
22.0,58.4,29.4,7.5,2418.0,cluster_1,High,Female,Low
18.0,90.2,26.3,6.1,2419.0,cluster_2,Low,Female,Medium
21.0,59.4,10.5,5.6,2420.0,cluster_1,High,Male,Low
21.0,97.7,22.2,5.1,2421.0,cluster_2,Low,Male,Medium
19.0,74.9,26.5,5.8,2422.0,cluster_0,Medium,Male,High
20.0,91.1,29.3,5.9,2423.0,cluster_2,Low,Female,High
24.0,73.7,11.3,7.6,2424.0,cluster_0,Medium,Male,Low
21.0,89.5,29.7,5.0,2425.0,cluster_2,Low,Male,Low
22.0,50.7,8.2,5.4,2426.0,cluster_1,High,Male,Medium
19.0,63.1,12.6,4.4,2427.0,cluster_1,High,Female,High
20.0,76.8,5.0,5.2,2428.0,cluster_0,Medium,Male,High
18.0,58.8,12.8,4.9,2429.0,cluster_1,High,Male,High
24.0,86.8,5.6,5.7,2430.0,cluster_2,Low,Male,High
20.0,87.1,29.3,6.3,2431.0,cluster_2,Low,Male,High
22.0,85.2,9.3,5.7,2432.0,cluster_2,Low,Female,Low
22.0,75.8,19.7,5.7,2433.0,cluster_0,Medium,Male,High
21.0,66.5,28.3,5.4,2434.0,cluster_0,Medium,Female,Low
23.0,90.2,29.5,7.5,2435.0,cluster_2,Low,Female,Medium
24.0,94.6,28.5,8.5,2436.0,cluster_2,Low,Female,Medium
19.0,80.9,23.7,7.4,2437.0,cluster_0,Medium,Female,Medium
22.0,83.6,20.1,8.5,2438.0,cluster_2,Low,Female,High
23.0,58.2,23.8,7.8,2439.0,cluster_1,High,Female,High
21.0,54.4,28.9,5.2,2440.0,cluster_1,High,Male,Low
18.0,56.1,10.1,5.2,2441.0,cluster_1,High,Female,Medium
20.0,70.8,16.4,6.6,2442.0,cluster_0,Medium,Female,Low
18.0,93.8,13.1,6.8,2443.0,cluster_2,Low,Female,Low
24.0,75.4,16.4,4.1,2444.0,cluster_0,Medium,Male,Medium
22.0,78.9,5.4,6.7,2445.0,cluster_0,Medium,Female,Low
23.0,90.0,5.9,6.9,2446.0,cluster_2,Low,Male,Medium
20.0,89.6,17.8,6.7,2447.0,cluster_2,Low,Female,Medium
21.0,74.6,29.3,7.4,2448.0,cluster_0,Medium,Male,Medium
21.0,59.4,21.2,5.5,2449.0,cluster_1,High,Male,Medium
19.0,59.1,6.0,5.3,2450.0,cluster_1,High,Female,Low
24.0,79.3,26.2,5.7,2451.0,cluster_0,Medium,Male,Low
24.0,70.2,21.2,6.5,2452.0,cluster_0,Medium,Female,Low
24.0,61.3,25.9,7.7,2453.0,cluster_1,High,Male,Medium
23.0,68.0,13.4,7.4,2454.0,cluster_0,Medium,Male,Medium
22.0,56.6,26.3,6.3,2455.0,cluster_1,High,Female,Low
24.0,79.0,25.0,6.8,2456.0,cluster_0,Medium,Male,Low
23.0,87.5,28.3,6.5,2457.0,cluster_2,Low,Female,Low
21.0,62.2,12.5,4.8,2458.0,cluster_1,High,Female,Medium
21.0,56.8,26.3,5.3,2459.0,cluster_1,High,Female,Medium
23.0,71.3,9.5,4.1,2460.0,cluster_0,Medium,Female,Low
20.0,69.1,12.7,8.1,2461.0,cluster_0,Medium,Female,Medium
24.0,74.7,12.7,7.3,2462.0,cluster_0,Medium,Female,Low
21.0,64.6,6.7,7.7,2463.0,cluster_1,High,Male,Low
21.0,57.6,13.5,8.4,2464.0,cluster_1,High,Male,High
20.0,51.9,25.0,4.9,2465.0,cluster_1,High,Female,Low
23.0,70.0,8.9,8.7,2466.0,cluster_0,Medium,Male,Medium
19.0,86.5,23.1,9.0,2467.0,cluster_2,Low,Male,Low
18.0,65.4,8.2,5.1,2468.0,cluster_1,High,Male,Low
21.0,72.3,17.4,7.7,2469.0,cluster_0,Medium,Male,High
24.0,78.2,23.4,4.4,2470.0,cluster_0,Medium,Female,Medium
18.0,98.8,9.1,8.3,2471.0,cluster_2,Low,Female,Low
21.0,87.9,21.1,7.4,2472.0,cluster_2,Low,Female,High
20.0,98.4,10.2,5.3,2473.0,cluster_2,Low,Male,Low
22.0,68.5,22.5,4.9,2474.0,cluster_0,Medium,Female,Medium
21.0,62.7,14.3,7.3,2475.0,cluster_1,High,Male,Medium
18.0,50.7,24.8,7.0,2476.0,cluster_1,High,Male,Medium
18.0,88.8,13.1,8.9,2477.0,cluster_2,Low,Male,Medium
24.0,86.8,6.2,5.5,2478.0,cluster_2,Low,Male,High
22.0,76.8,9.3,7.2,2479.0,cluster_0,Medium,Male,High
20.0,60.5,10.1,4.3,2480.0,cluster_1,High,Male,High
19.0,85.9,11.4,7.1,2481.0,cluster_2,Low,Male,Medium
18.0,59.4,27.5,6.2,2482.0,cluster_1,High,Male,Low
23.0,68.4,12.4,8.0,2483.0,cluster_0,Medium,Male,Medium
23.0,70.3,21.8,5.0,2484.0,cluster_0,Medium,Female,Low
21.0,95.9,6.6,5.9,2485.0,cluster_2,Low,Female,High
21.0,93.4,25.3,8.4,2486.0,cluster_2,Low,Female,High
24.0,60.9,6.0,6.7,2487.0,cluster_1,High,Male,Low
18.0,88.1,6.7,6.5,2488.0,cluster_2,Low,Female,High
21.0,91.8,18.7,5.3,2489.0,cluster_2,Low,Female,Low
24.0,91.6,16.1,6.5,2490.0,cluster_2,Low,Male,Medium
18.0,89.2,29.1,5.6,2491.0,cluster_2,Low,Female,High
19.0,65.2,28.4,6.8,2492.0,cluster_1,High,Male,High
18.0,94.3,16.0,5.9,2493.0,cluster_2,Low,Female,Medium
22.0,65.1,6.1,8.1,2494.0,cluster_1,High,Female,Medium
21.0,84.7,21.5,7.5,2495.0,cluster_2,Low,Male,High
22.0,60.2,15.7,4.1,2496.0,cluster_1,High,Male,Medium
23.0,84.6,17.7,8.4,2497.0,cluster_2,Low,Male,Medium
20.0,91.3,16.8,7.8,2498.0,cluster_2,Low,Female,High
24.0,87.4,21.5,4.1,2499.0,cluster_2,Low,Male,Medium
24.0,68.1,29.9,4.3,2500.0,cluster_0,Medium,Female,Low
23.0,78.5,7.8,4.3,2501.0,cluster_0,Medium,Male,Medium
21.0,80.7,27.5,8.3,2502.0,cluster_0,Medium,Female,Low
22.0,58.3,25.8,7.1,2503.0,cluster_1,High,Male,Medium
19.0,89.5,11.2,6.3,2504.0,cluster_2,Low,Male,Medium
18.0,58.8,15.9,8.5,2505.0,cluster_1,High,Male,High
23.0,51.6,6.7,4.1,2506.0,cluster_1,High,Female,Medium
20.0,64.1,22.2,8.2,2507.0,cluster_1,High,Male,Medium
23.0,64.6,16.3,5.1,2508.0,cluster_1,High,Male,Medium
23.0,59.7,11.8,7.5,2509.0,cluster_1,High,Male,Low
18.0,77.7,13.3,5.8,2510.0,cluster_0,Medium,Female,High
23.0,90.5,5.4,8.7,2511.0,cluster_2,Low,Male,High
24.0,85.7,23.6,6.8,2512.0,cluster_2,Low,Female,Medium
19.0,99.1,24.6,5.4,2513.0,cluster_2,Low,Male,Low
24.0,91.0,26.4,4.7,2514.0,cluster_2,Low,Male,Low
22.0,52.5,19.1,6.1,2515.0,cluster_1,High,Female,Medium
24.0,77.4,20.4,6.7,2516.0,cluster_0,Medium,Female,Medium
23.0,67.9,20.7,8.2,2517.0,cluster_0,Medium,Female,Low
23.0,71.4,15.1,4.7,2518.0,cluster_0,Medium,Male,Low
24.0,73.6,8.8,7.1,2519.0,cluster_0,Medium,Male,Medium
24.0,82.8,27.6,8.3,2520.0,cluster_0,Medium,Male,Low
22.0,84.8,14.2,7.3,2521.0,cluster_2,Low,Male,Low
20.0,84.4,25.1,4.2,2522.0,cluster_2,Low,Female,Low
20.0,69.6,29.5,7.9,2523.0,cluster_0,Medium,Female,Low
18.0,55.9,12.0,6.1,2524.0,cluster_1,High,Male,Medium
21.0,82.5,13.9,8.3,2525.0,cluster_0,Medium,Male,Low
21.0,97.6,9.0,5.7,2526.0,cluster_2,Low,Male,Medium
21.0,94.4,23.0,6.6,2527.0,cluster_2,Low,Male,Medium
21.0,70.2,24.8,5.5,2528.0,cluster_0,Medium,Male,Low
19.0,73.9,8.0,6.0,2529.0,cluster_0,Medium,Male,Low
18.0,96.2,20.7,4.9,2530.0,cluster_2,Low,Male,Medium
23.0,96.8,11.9,4.1,2531.0,cluster_2,Low,Female,High
19.0,55.5,12.8,7.3,2532.0,cluster_1,High,Male,Medium
21.0,91.1,17.7,4.9,2533.0,cluster_2,Low,Female,Low
19.0,73.7,7.1,8.7,2534.0,cluster_0,Medium,Female,Low
19.0,77.4,27.9,4.6,2535.0,cluster_0,Medium,Female,Low
18.0,74.4,27.9,4.6,2536.0,cluster_0,Medium,Female,Medium
23.0,92.4,29.8,7.1,2537.0,cluster_2,Low,Male,Low
23.0,63.7,17.2,4.6,2538.0,cluster_1,High,Male,Medium
23.0,71.3,9.2,6.8,2539.0,cluster_0,Medium,Female,Low
21.0,80.2,27.2,5.0,2540.0,cluster_0,Medium,Female,Low
19.0,75.9,19.9,8.3,2541.0,cluster_0,Medium,Male,Medium
23.0,97.8,23.7,4.2,2542.0,cluster_2,Low,Male,Low
24.0,81.4,19.8,8.6,2543.0,cluster_0,Medium,Male,Low
22.0,50.4,19.0,4.7,2544.0,cluster_1,High,Female,Medium
19.0,70.9,29.9,5.0,2545.0,cluster_0,Medium,Male,Medium
21.0,73.6,19.3,7.4,2546.0,cluster_0,Medium,Female,Medium
18.0,53.4,24.0,7.8,2547.0,cluster_1,High,Female,Low
18.0,59.8,13.2,7.1,2548.0,cluster_1,High,Female,Low
20.0,75.6,26.0,6.2,2549.0,cluster_0,Medium,Female,Low
24.0,83.9,29.0,6.8,2550.0,cluster_2,Low,Female,Medium
18.0,65.8,15.5,6.2,2551.0,cluster_1,High,Female,Low
21.0,56.5,6.0,7.8,2552.0,cluster_1,High,Male,Medium
20.0,92.9,26.4,5.3,2553.0,cluster_2,Low,Male,High
18.0,63.8,8.0,8.2,2554.0,cluster_1,High,Male,Medium
19.0,71.0,24.1,7.6,2555.0,cluster_0,Medium,Male,High
22.0,54.1,20.5,7.7,2556.0,cluster_1,High,Male,High
18.0,88.4,11.4,6.4,2557.0,cluster_2,Low,Female,Low
22.0,99.3,24.8,6.0,2558.0,cluster_2,Low,Female,Medium
23.0,97.3,23.1,6.1,2559.0,cluster_2,Low,Female,Medium
19.0,86.2,20.3,6.7,2560.0,cluster_2,Low,Female,Medium
18.0,68.3,15.0,8.2,2561.0,cluster_0,Medium,Female,Low
21.0,59.5,18.9,8.6,2562.0,cluster_1,High,Male,Medium
20.0,87.8,24.6,6.3,2563.0,cluster_2,Low,Female,Low
18.0,55.6,17.4,6.2,2564.0,cluster_1,High,Male,High
19.0,53.1,29.8,5.6,2565.0,cluster_1,High,Male,Low
18.0,83.9,15.4,5.7,2566.0,cluster_2,Low,Male,High
20.0,81.4,25.0,4.8,2567.0,cluster_0,Medium,Female,Medium
24.0,99.6,10.5,6.8,2568.0,cluster_2,Low,Male,High
20.0,86.6,10.3,7.5,2569.0,cluster_2,Low,Female,Low
19.0,57.3,20.2,5.1,2570.0,cluster_1,High,Female,Low
18.0,56.6,26.8,4.1,2571.0,cluster_1,High,Female,Medium
21.0,98.1,20.7,5.1,2572.0,cluster_2,Low,Female,High
24.0,84.2,29.5,8.3,2573.0,cluster_2,Low,Male,High
21.0,90.0,7.9,4.7,2574.0,cluster_2,Low,Female,Low
21.0,75.4,29.6,7.6,2575.0,cluster_0,Medium,Male,Low
21.0,73.8,22.7,6.3,2576.0,cluster_0,Medium,Female,Medium
23.0,61.1,9.8,5.3,2577.0,cluster_1,High,Female,High
22.0,66.6,11.5,7.5,2578.0,cluster_1,High,Male,Medium
19.0,54.7,29.3,7.2,2579.0,cluster_1,High,Female,Medium
23.0,91.1,20.3,4.8,2580.0,cluster_2,Low,Female,Medium
19.0,75.8,18.1,4.6,2581.0,cluster_0,Medium,Male,Low
19.0,81.9,27.4,5.6,2582.0,cluster_0,Medium,Male,Low
18.0,87.2,15.4,4.2,2583.0,cluster_2,Low,Female,Low
22.0,54.2,21.7,7.1,2584.0,cluster_1,High,Female,High
23.0,50.5,24.3,4.1,2585.0,cluster_1,High,Female,Medium
19.0,85.3,9.6,5.3,2586.0,cluster_2,Low,Male,Low
22.0,72.7,26.4,5.3,2587.0,cluster_0,Medium,Male,Low
23.0,85.1,10.0,6.7,2588.0,cluster_2,Low,Male,High
21.0,67.9,24.2,4.7,2589.0,cluster_0,Medium,Female,Low
24.0,99.8,14.4,6.6,2590.0,cluster_2,Low,Female,Medium
24.0,82.4,10.8,8.4,2591.0,cluster_0,Medium,Female,Medium
22.0,83.3,11.1,7.4,2592.0,cluster_2,Low,Female,Low
24.0,64.1,22.4,4.2,2593.0,cluster_1,High,Female,High
20.0,72.3,11.3,5.3,2594.0,cluster_0,Medium,Female,Low
24.0,71.8,10.3,5.4,2595.0,cluster_0,Medium,Female,Medium
21.0,64.4,11.3,5.6,2596.0,cluster_1,High,Female,Low
21.0,77.6,7.7,6.6,2597.0,cluster_0,Medium,Female,Medium
21.0,57.8,23.9,7.7,2598.0,cluster_1,High,Male,Low
23.0,72.2,14.9,7.7,2599.0,cluster_0,Medium,Female,Medium
18.0,77.9,27.3,6.1,2600.0,cluster_0,Medium,Female,High
18.0,85.1,24.4,6.6,2601.0,cluster_2,Low,Female,Medium
21.0,82.5,25.2,6.5,2602.0,cluster_0,Medium,Female,Low
18.0,64.0,26.1,5.0,2603.0,cluster_1,High,Female,Low
23.0,79.1,13.9,5.8,2604.0,cluster_0,Medium,Female,High
18.0,79.1,22.2,7.7,2605.0,cluster_0,Medium,Male,Low
23.0,64.2,19.4,8.8,2606.0,cluster_1,High,Female,Medium
19.0,63.1,6.4,8.5,2607.0,cluster_1,High,Male,Medium
23.0,58.0,8.2,8.6,2608.0,cluster_1,High,Female,Medium
22.0,71.3,23.0,5.2,2609.0,cluster_0,Medium,Female,Low
19.0,58.0,16.9,8.7,2610.0,cluster_1,High,Female,Medium
21.0,84.5,28.9,5.1,2611.0,cluster_2,Low,Female,Medium
21.0,53.7,25.0,6.9,2612.0,cluster_1,High,Female,Low
19.0,94.7,16.1,8.2,2613.0,cluster_2,Low,Male,Medium
19.0,82.9,12.9,8.9,2614.0,cluster_0,Medium,Female,Medium
19.0,93.0,10.0,8.4,2615.0,cluster_2,Low,Female,Medium
20.0,57.8,10.8,8.1,2616.0,cluster_1,High,Female,Low
19.0,84.4,6.5,5.6,2617.0,cluster_2,Low,Female,Medium
22.0,95.3,5.3,4.8,2618.0,cluster_2,Low,Female,Low
22.0,89.3,6.1,6.6,2619.0,cluster_2,Low,Male,Low
21.0,61.0,16.1,6.6,2620.0,cluster_1,High,Female,Medium
24.0,95.7,15.1,7.6,2621.0,cluster_2,Low,Male,Medium
18.0,52.5,7.7,7.3,2622.0,cluster_1,High,Female,Low
21.0,81.4,14.1,7.4,2623.0,cluster_0,Medium,Male,Low
19.0,78.2,19.9,6.2,2624.0,cluster_0,Medium,Female,Low
21.0,98.1,14.6,4.3,2625.0,cluster_2,Low,Male,Low
21.0,90.0,16.1,8.9,2626.0,cluster_2,Low,Female,Medium
18.0,70.7,29.4,7.2,2627.0,cluster_0,Medium,Male,Low
24.0,56.6,19.0,4.9,2628.0,cluster_1,High,Female,Low
23.0,77.5,28.7,8.7,2629.0,cluster_0,Medium,Female,Low
22.0,71.3,15.9,8.4,2630.0,cluster_0,Medium,Male,Medium
24.0,83.3,8.6,7.1,2631.0,cluster_2,Low,Male,Low
23.0,70.0,17.6,8.6,2632.0,cluster_0,Medium,Male,Medium
19.0,62.7,27.3,4.7,2633.0,cluster_1,High,Male,Low
20.0,93.8,21.4,7.2,2634.0,cluster_2,Low,Female,Medium
19.0,75.8,22.5,8.2,2635.0,cluster_0,Medium,Female,Medium
19.0,97.0,27.3,4.6,2636.0,cluster_2,Low,Male,High
19.0,50.5,18.9,7.8,2637.0,cluster_1,High,Female,High
23.0,97.3,21.4,8.3,2638.0,cluster_2,Low,Female,High
24.0,59.0,17.8,9.0,2639.0,cluster_1,High,Female,Low
23.0,65.8,6.3,6.7,2640.0,cluster_1,High,Female,Low
18.0,58.4,28.4,7.7,2641.0,cluster_1,High,Male,High
19.0,88.7,13.2,6.9,2642.0,cluster_2,Low,Male,Medium
23.0,80.1,29.9,8.1,2643.0,cluster_0,Medium,Male,Low
22.0,74.9,25.1,8.6,2644.0,cluster_0,Medium,Male,Low
19.0,53.9,22.7,8.2,2645.0,cluster_1,High,Male,Medium
22.0,86.1,8.9,9.0,2646.0,cluster_2,Low,Male,Low
19.0,75.1,23.2,7.2,2647.0,cluster_0,Medium,Female,Medium
19.0,91.0,29.4,4.0,2648.0,cluster_2,Low,Male,Medium
20.0,97.8,25.3,4.3,2649.0,cluster_2,Low,Male,Low
21.0,60.8,19.4,7.1,2650.0,cluster_1,High,Male,Medium
20.0,73.6,27.9,4.1,2651.0,cluster_0,Medium,Female,High
18.0,57.4,22.1,8.5,2652.0,cluster_1,High,Male,Low
24.0,59.3,21.9,5.6,2653.0,cluster_1,High,Female,Low
18.0,94.2,10.1,4.8,2654.0,cluster_2,Low,Female,Medium
21.0,55.8,26.5,6.2,2655.0,cluster_1,High,Male,High
24.0,61.2,26.6,6.6,2656.0,cluster_1,High,Male,Low
19.0,79.3,25.6,7.7,2657.0,cluster_0,Medium,Male,Low
21.0,66.5,14.2,8.4,2658.0,cluster_1,High,Female,Low
20.0,61.1,17.1,8.6,2659.0,cluster_1,High,Female,Medium
24.0,66.7,25.7,4.5,2660.0,cluster_0,Medium,Female,Medium
18.0,87.8,23.7,5.2,2661.0,cluster_2,Low,Male,Medium
18.0,93.6,11.6,7.7,2662.0,cluster_2,Low,Female,Low
22.0,63.1,21.7,4.6,2663.0,cluster_1,High,Male,Medium
20.0,66.4,28.8,6.2,2664.0,cluster_0,Medium,Male,Low
21.0,79.8,16.2,7.5,2665.0,cluster_0,Medium,Male,Low
18.0,94.7,18.0,8.9,2666.0,cluster_2,Low,Female,Low
22.0,98.9,29.3,7.5,2667.0,cluster_2,Low,Male,Low
20.0,64.4,22.0,4.3,2668.0,cluster_1,High,Male,High
18.0,83.9,19.8,8.9,2669.0,cluster_2,Low,Female,Medium
19.0,63.2,19.2,6.0,2670.0,cluster_1,High,Female,Low
22.0,65.9,26.8,7.9,2671.0,cluster_1,High,Male,Low
20.0,74.4,5.4,5.1,2672.0,cluster_0,Medium,Male,Low
18.0,53.6,24.3,4.1,2673.0,cluster_1,High,Male,High
22.0,87.1,24.1,4.8,2674.0,cluster_2,Low,Male,Medium
18.0,80.3,21.6,8.1,2675.0,cluster_0,Medium,Male,High
23.0,61.2,16.2,6.5,2676.0,cluster_1,High,Male,Medium
19.0,75.6,26.0,5.7,2677.0,cluster_0,Medium,Male,Medium
18.0,97.3,17.7,6.8,2678.0,cluster_2,Low,Female,Medium
22.0,96.7,12.7,8.3,2679.0,cluster_2,Low,Female,Medium
18.0,57.1,29.6,7.8,2680.0,cluster_1,High,Male,High
18.0,77.3,5.1,5.9,2681.0,cluster_0,Medium,Male,Low
23.0,51.3,6.6,8.9,2682.0,cluster_1,High,Male,High
22.0,64.1,18.6,5.4,2683.0,cluster_1,High,Female,Medium
23.0,91.0,16.2,4.5,2684.0,cluster_2,Low,Female,High
20.0,73.3,13.1,7.4,2685.0,cluster_0,Medium,Male,Medium
23.0,60.0,29.9,7.4,2686.0,cluster_1,High,Female,High
18.0,87.8,8.3,4.2,2687.0,cluster_2,Low,Male,Medium
22.0,58.8,8.4,6.7,2688.0,cluster_1,High,Male,Low
22.0,51.9,21.6,6.9,2689.0,cluster_1,High,Male,High
21.0,69.6,10.1,7.1,2690.0,cluster_0,Medium,Male,Low
24.0,69.7,5.0,5.0,2691.0,cluster_0,Medium,Female,Medium
18.0,79.5,21.6,7.3,2692.0,cluster_0,Medium,Female,Medium
18.0,80.2,27.9,5.3,2693.0,cluster_0,Medium,Male,Low
20.0,60.4,27.4,8.0,2694.0,cluster_1,High,Male,Medium
20.0,76.2,22.6,7.1,2695.0,cluster_0,Medium,Female,High
22.0,64.1,10.7,6.5,2696.0,cluster_1,High,Male,Medium
21.0,80.2,6.0,7.9,2697.0,cluster_0,Medium,Male,Low
24.0,72.2,6.5,8.5,2698.0,cluster_0,Medium,Female,Low
18.0,57.8,12.9,4.7,2699.0,cluster_1,High,Female,Medium
20.0,88.5,28.7,4.9,2700.0,cluster_2,Low,Male,Low
23.0,59.5,8.4,7.6,2701.0,cluster_1,High,Male,High
23.0,71.7,8.0,7.2,2702.0,cluster_0,Medium,Male,Medium
24.0,84.9,11.8,4.2,2703.0,cluster_2,Low,Female,Medium
24.0,80.2,21.6,7.9,2704.0,cluster_0,Medium,Female,Low
21.0,71.8,7.4,8.6,2705.0,cluster_0,Medium,Male,Low
21.0,82.3,6.7,7.8,2706.0,cluster_0,Medium,Male,Low
23.0,86.7,7.7,6.4,2707.0,cluster_2,Low,Female,Low
18.0,63.3,16.3,6.4,2708.0,cluster_1,High,Male,Low
20.0,69.4,20.2,5.7,2709.0,cluster_0,Medium,Male,Medium
20.0,92.7,5.1,4.6,2710.0,cluster_2,Low,Female,Low
23.0,75.3,29.5,6.1,2711.0,cluster_0,Medium,Male,Medium
19.0,76.5,20.7,7.8,2712.0,cluster_0,Medium,Male,Medium
18.0,82.3,23.2,7.7,2713.0,cluster_0,Medium,Female,Medium
18.0,91.6,28.8,7.7,2714.0,cluster_2,Low,Female,Low
19.0,75.5,23.5,7.9,2715.0,cluster_0,Medium,Female,Medium
19.0,69.9,7.0,7.2,2716.0,cluster_0,Medium,Male,Medium
